image_name,tags
train_11362,cultivation habitation
train_11362,agriculture clear primary
train_11363,haze
train_11363,agriculture primary road
train_11364,clear primary
train_11365,agriculture partly_cloudy primary
train_11366,blooming
train_11366,clear primary
train_11367,cultivation
train_11367,agriculture clear primary
train_11368,haze
train_11368,agriculture primary road water
train_11369,clear primary
train_11370,clear primary
train_11371,clear primary
train_11372,clear primary
train_11373,agriculture clear primary water
train_11374,partly_cloudy primary
train_11375,clear primary road
train_11376,cultivation
train_11376,clear primary road
train_11377,cultivation
train_11377,agriculture clear primary road
train_11378,habitation partly_cloudy road
train_11379,clear primary
train_11380,clear primary
train_11381,clear primary
train_11382,clear primary water
train_11383,clear primary
train_11384,cultivation
train_11384,agriculture clear primary road
train_11385,agriculture clear primary
train_11386,clear primary road water
train_11387,partly_cloudy primary
train_11388,clear primary
train_11389,haze
train_11389,primary water
train_11390,clear primary
train_11391,clear primary
train_11392,clear primary
train_11393,habitation
train_11393,agriculture clear primary road
train_11394,agriculture partly_cloudy primary road water
train_11395,agriculture clear primary road
train_11396,clear primary
train_11397,clear primary
train_11398,agriculture clear primary
train_11399,agriculture clear primary road
train_11400,habitation
train_11400,agriculture clear primary road water
train_11401,clear primary
train_11402,partly_cloudy primary
train_11403,clear primary
train_11404,partly_cloudy primary
train_11405,clear primary water
train_11406,clear primary water
train_11407,partly_cloudy primary
train_11408,agriculture clear primary road water
train_11409,haze
train_11409,primary
train_11410,clear primary
train_11411,habitation
train_11411,agriculture clear road
train_11412,cultivation habitation
train_11412,clear primary road
train_11413,clear primary
train_11414,haze
train_11414,primary water
train_11415,cloudy
train_11416,cloudy
train_11417,cultivation
train_11417,clear primary
train_11418,clear primary
train_11419,partly_cloudy primary road water
train_11420,agriculture clear primary road
train_11421,clear primary
train_11422,agriculture clear primary
train_11423,clear primary
train_11424,clear primary
train_11425,cultivation
train_11425,agriculture clear primary
train_11426,agriculture clear primary road
train_11427,cultivation habitation
train_11427,agriculture clear primary road
train_11428,cultivation habitation
train_11428,agriculture clear primary water
train_11429,clear primary
train_11430,clear primary
train_11431,agriculture partly_cloudy primary
train_11432,clear primary
train_11433,cultivation
train_11433,agriculture clear primary road
train_11434,partly_cloudy primary
train_11435,clear primary
train_11436,clear primary
train_11437,partly_cloudy primary water
train_11438,habitation
train_11438,agriculture clear primary road
train_11439,clear primary
train_11440,clear primary water
train_11441,habitation
train_11441,agriculture clear primary
train_11442,bare_ground
train_11442,agriculture clear primary road
train_11443,clear primary
train_11444,agriculture clear primary road
train_11445,habitation
train_11445,agriculture clear primary road
train_11446,clear primary
train_11447,clear primary
train_11448,partly_cloudy primary
train_11449,habitation
train_11449,clear primary road water
train_11450,clear primary
train_11451,agriculture clear primary
train_11452,clear primary
train_11453,agriculture clear primary road
train_11454,clear primary water
train_11455,clear primary
train_11456,habitation
train_11456,agriculture clear primary water
train_11457,habitation
train_11457,agriculture clear primary road
train_11458,clear primary
train_11459,haze
train_11459,agriculture primary water
train_11460,partly_cloudy primary
train_11461,agriculture clear primary road
train_11462,agriculture partly_cloudy
train_11463,clear primary water
train_11464,clear primary
train_11465,clear primary
train_11466,partly_cloudy primary
train_11467,clear primary
train_11468,agriculture clear primary
train_11469,clear primary water
train_11470,clear primary
train_11471,clear primary
train_11472,cultivation
train_11472,clear primary
train_11473,agriculture clear primary road
train_11474,selective_logging
train_11474,clear primary
train_11475,clear primary
train_11476,clear primary
train_11477,clear primary
train_11478,clear primary water
train_11479,clear primary
train_11480,clear primary
train_11481,cultivation
train_11481,agriculture clear primary
train_11482,cultivation
train_11482,agriculture clear primary road
train_11483,cultivation
train_11483,agriculture clear primary road
train_11484,clear primary
train_11485,clear primary
train_11486,cloudy
train_11487,partly_cloudy primary
train_11488,clear primary
train_11489,clear primary
train_11490,agriculture clear primary water
train_11491,cultivation
train_11491,agriculture clear primary
train_11492,cloudy
train_11493,partly_cloudy primary
train_11494,partly_cloudy primary
train_11495,agriculture partly_cloudy primary road
train_11496,agriculture clear primary road
train_11497,clear primary water
train_11498,blow_down
train_11498,clear primary
train_11499,slash_burn
train_11499,agriculture clear primary road
train_11500,clear primary road water
train_11501,clear primary
train_11502,cultivation
train_11502,agriculture clear primary water
train_11503,clear primary
train_11504,clear primary water
train_11505,haze
train_11505,primary
train_11506,clear primary
train_11507,habitation
train_11507,agriculture clear primary water
train_11508,clear primary
train_11509,partly_cloudy primary water
train_11510,clear primary
train_11511,clear primary
train_11512,cloudy
train_11513,partly_cloudy primary
train_11514,clear primary
train_11515,clear primary
train_11516,clear primary water
train_11517,clear primary
train_11518,clear water
train_11519,partly_cloudy primary
train_11520,clear primary road water
train_11521,agriculture partly_cloudy primary road
train_11522,habitation
train_11522,agriculture clear primary road
train_11523,clear primary
train_11524,clear primary
train_11525,partly_cloudy primary road
train_11526,agriculture clear primary road
train_11527,clear primary
train_11528,habitation
train_11528,clear primary water
train_11529,partly_cloudy primary
train_11530,agriculture clear primary
train_11531,clear primary
train_11532,clear primary
train_11533,partly_cloudy primary
train_11534,clear primary
train_11535,agriculture clear primary road
train_11536,artisinal_mine bare_ground
train_11536,clear road water
train_11537,agriculture clear primary road
train_11538,haze
train_11538,primary
train_11539,agriculture partly_cloudy primary
train_11540,agriculture partly_cloudy primary road
train_11541,agriculture clear primary
train_11542,agriculture clear primary water
train_11543,bare_ground habitation
train_11543,clear primary water
train_11544,agriculture clear primary
train_11545,clear primary water
train_11546,cultivation
train_11546,clear primary road water
train_11547,clear primary
train_11548,clear primary
train_11549,cloudy
train_11550,partly_cloudy primary
train_11551,partly_cloudy primary water
train_11552,habitation
train_11552,agriculture clear primary road
train_11553,agriculture clear primary water
train_11554,agriculture clear primary water
train_11555,habitation
train_11555,agriculture clear primary road
train_11556,clear primary
train_11557,clear primary
train_11558,blooming
train_11558,clear primary road
train_11559,cultivation
train_11559,agriculture clear primary road
train_11560,agriculture clear primary
train_11561,cloudy
train_11562,artisinal_mine
train_11562,clear primary road water
train_11563,clear primary
train_11564,cultivation
train_11564,agriculture partly_cloudy primary water
train_11565,agriculture clear primary water
train_11566,clear primary
train_11567,clear primary
train_11568,clear primary
train_11569,cloudy
train_11570,cultivation
train_11570,agriculture clear primary
train_11571,agriculture clear primary road
train_11572,cultivation
train_11572,clear primary water
train_11573,cultivation habitation
train_11573,clear primary road water
train_11574,agriculture clear primary road
train_11575,habitation
train_11575,agriculture clear primary road water
train_11576,clear primary water
train_11577,clear primary water
train_11578,clear primary
train_11579,clear primary
train_11580,bare_ground
train_11580,clear primary water
train_11581,partly_cloudy primary
train_11582,partly_cloudy primary
train_11583,clear primary
train_11584,habitation
train_11584,clear road
train_11585,agriculture partly_cloudy primary
train_11586,partly_cloudy primary
train_11587,agriculture clear primary
train_11588,clear primary water
train_11589,partly_cloudy primary
train_11590,clear primary
train_11591,agriculture clear primary
train_11592,slash_burn
train_11592,clear primary
train_11593,cultivation
train_11593,clear primary
train_11594,partly_cloudy primary
train_11595,habitation
train_11595,agriculture clear primary road
train_11596,agriculture clear primary
train_11597,cloudy
train_11598,agriculture clear primary road
train_11599,clear primary
train_11600,clear primary
train_11601,clear primary water
train_11602,clear primary
train_11603,clear primary
train_11604,partly_cloudy primary
train_11605,agriculture clear primary road
train_11606,clear primary
train_11607,agriculture partly_cloudy primary road water
train_11608,clear primary
train_11609,cultivation
train_11609,agriculture clear primary
train_11610,clear primary
train_11611,clear primary
train_11612,clear primary
train_11613,clear primary
train_11614,partly_cloudy primary
train_11615,agriculture clear primary road water
train_11616,clear primary water
train_11617,clear primary
train_11618,conventional_mine
train_11618,clear primary road
train_11619,clear primary
train_11620,partly_cloudy primary
train_11621,haze
train_11621,primary
train_11622,agriculture partly_cloudy primary water
train_11623,clear primary
train_11624,cultivation
train_11624,agriculture clear primary
train_11625,clear primary
train_11626,clear primary
train_11627,partly_cloudy primary water
train_11628,clear primary
train_11629,clear primary
train_11630,clear primary
train_11631,clear primary
train_11632,agriculture clear primary
train_11633,cultivation
train_11633,clear primary
train_11634,habitation
train_11634,clear primary road water
train_11635,agriculture clear primary
train_11636,partly_cloudy primary
train_11637,agriculture clear primary
train_11638,cultivation
train_11638,agriculture clear primary
train_11639,cultivation
train_11639,agriculture clear primary
train_11640,clear primary
train_11641,clear primary
train_11642,clear primary
train_11643,clear primary road water
train_11644,cloudy
train_11645,clear primary
train_11646,bare_ground cultivation
train_11646,agriculture clear primary
train_11647,haze
train_11647,primary
train_11648,cultivation habitation
train_11648,agriculture clear primary road water
train_11649,agriculture clear primary
train_11650,haze
train_11650,primary
train_11651,agriculture partly_cloudy road
train_11652,agriculture clear primary road
train_11653,agriculture partly_cloudy primary
train_11654,haze
train_11654,primary
train_11655,clear primary
train_11656,habitation
train_11656,agriculture clear primary road
train_11657,partly_cloudy primary
train_11658,selective_logging
train_11658,clear primary
train_11659,clear primary water
train_11660,clear primary
train_11661,cultivation habitation
train_11661,agriculture clear primary
train_11662,partly_cloudy primary
train_11663,cloudy
train_11664,clear primary road water
train_11665,clear primary
train_11666,habitation
train_11666,agriculture clear primary road
train_11667,partly_cloudy primary water
train_11668,clear water
train_11669,agriculture clear primary road
train_11670,blooming
train_11670,clear primary
train_11671,habitation
train_11671,agriculture clear primary road
train_11672,agriculture clear primary road
train_11673,cloudy
train_11674,cultivation haze
train_11674,primary
train_11675,agriculture clear primary road
train_11676,clear primary
train_11677,agriculture clear primary water
train_11678,partly_cloudy primary
train_11679,clear primary
train_11680,clear primary road water
train_11681,clear primary
train_11682,cultivation
train_11682,agriculture partly_cloudy primary
train_11683,clear primary
train_11684,artisinal_mine
train_11684,clear primary water
train_11685,partly_cloudy primary water
train_11686,cloudy
train_11687,clear primary
train_11688,clear primary
train_11689,agriculture clear primary road
train_11690,clear primary
train_11691,cultivation
train_11691,agriculture clear primary road
train_11692,clear primary
train_11693,cultivation
train_11693,agriculture clear primary road
train_11694,clear primary
train_11695,bare_ground
train_11695,clear primary
train_11696,clear primary
train_11697,clear primary
train_11698,habitation
train_11698,clear primary road water
train_11699,clear primary
train_11700,agriculture clear primary
train_11701,cultivation habitation
train_11701,clear primary
train_11702,clear primary
train_11703,clear primary
train_11704,clear primary
train_11705,agriculture clear
train_11706,cloudy
train_11707,agriculture partly_cloudy primary road
train_11708,clear primary
train_11709,clear primary
train_11710,clear primary
train_11711,clear primary
train_11712,clear primary water
train_11713,clear primary
train_11714,clear primary
train_11715,cultivation
train_11715,agriculture partly_cloudy primary
train_11716,artisinal_mine
train_11716,partly_cloudy primary water
train_11717,partly_cloudy primary
train_11718,agriculture clear primary road
train_11719,agriculture clear primary
train_11720,clear primary
train_11721,habitation
train_11721,agriculture clear primary road water
train_11722,clear primary
train_11723,cultivation
train_11723,clear primary
train_11724,clear primary road water
train_11725,clear primary
train_11726,partly_cloudy primary
train_11727,clear primary water
train_11728,clear primary
train_11729,cultivation habitation
train_11729,agriculture clear primary
train_11730,clear primary
train_11731,bare_ground
train_11731,clear primary
train_11732,partly_cloudy primary
train_11733,cloudy
train_11734,partly_cloudy primary
train_11735,clear primary
train_11736,haze
train_11736,primary
train_11737,clear primary
train_11738,agriculture clear primary
train_11739,clear primary
train_11740,cloudy
train_11741,partly_cloudy primary
train_11742,agriculture clear road
train_11743,clear primary
train_11744,partly_cloudy primary
train_11745,partly_cloudy primary
train_11746,agriculture partly_cloudy primary
train_11747,clear primary
train_11748,cultivation
train_11748,agriculture partly_cloudy primary road
train_11749,clear primary
train_11750,agriculture partly_cloudy primary
train_11751,blow_down
train_11751,clear primary
train_11752,bare_ground cultivation
train_11752,agriculture clear primary
train_11753,clear primary water
train_11754,clear primary
train_11755,partly_cloudy primary
train_11756,clear primary
train_11757,cloudy
train_11758,clear primary
train_11759,blooming
train_11759,clear primary
train_11760,clear primary
train_11761,agriculture clear water
train_11762,cultivation
train_11762,agriculture clear primary
train_11763,agriculture partly_cloudy primary
train_11764,partly_cloudy primary
train_11765,haze
train_11765,agriculture primary water
train_11766,conventional_mine
train_11766,clear primary
train_11767,clear primary
train_11768,agriculture clear primary
train_11769,conventional_mine
train_11769,clear primary
train_11770,haze
train_11770,agriculture primary road
train_11771,clear primary
train_11772,bare_ground habitation
train_11772,clear primary road
train_11773,clear primary
train_11774,partly_cloudy primary
train_11775,clear primary
train_11776,clear primary
train_11777,clear primary
train_11778,clear primary water
train_11779,cultivation
train_11779,agriculture clear primary
train_11780,habitation
train_11780,agriculture clear primary road
train_11781,clear primary
train_11782,clear primary
train_11783,bare_ground
train_11783,clear primary
train_11784,agriculture clear primary
train_11785,clear primary
train_11786,clear primary
train_11787,clear primary
train_11788,clear primary
train_11789,cultivation
train_11789,agriculture partly_cloudy primary
train_11790,clear primary
train_11791,partly_cloudy primary road
train_11792,clear primary
train_11793,clear primary
train_11794,cultivation habitation
train_11794,agriculture clear primary road
train_11795,agriculture clear primary water
train_11796,bare_ground
train_11796,clear primary
train_11797,agriculture clear road
train_11798,partly_cloudy primary
train_11799,agriculture clear primary
train_11800,clear primary road
train_11801,agriculture partly_cloudy primary road water
train_11802,habitation
train_11802,agriculture clear primary road water
train_11803,agriculture partly_cloudy primary road
train_11804,agriculture partly_cloudy primary
train_11805,cloudy
train_11806,clear primary
train_11807,agriculture partly_cloudy primary road
train_11808,partly_cloudy primary
train_11809,cloudy
train_11810,partly_cloudy primary
train_11811,cultivation
train_11811,agriculture partly_cloudy primary
train_11812,clear primary
train_11813,cultivation
train_11813,agriculture partly_cloudy primary
train_11814,clear primary
train_11815,bare_ground haze
train_11815,agriculture primary road
train_11816,agriculture clear primary water
train_11817,clear primary
train_11818,cultivation
train_11818,clear primary water
train_11819,clear primary
train_11820,cloudy
train_11821,clear primary
train_11822,clear primary
train_11823,habitation
train_11823,clear primary road
train_11824,clear primary
train_11825,habitation
train_11825,agriculture clear primary road water
train_11826,agriculture partly_cloudy primary road
train_11827,agriculture clear primary
train_11828,clear primary
train_11829,cultivation
train_11829,clear primary
train_11830,agriculture clear primary road water
train_11831,clear primary
train_11832,cultivation habitation
train_11832,agriculture clear primary road
train_11833,cultivation
train_11833,agriculture clear primary
train_11834,clear primary
train_11835,clear primary
train_11836,habitation
train_11836,agriculture clear primary road
train_11837,clear primary water
train_11838,clear primary
train_11839,agriculture clear primary water
train_11840,clear primary
train_11841,clear primary
train_11842,blow_down
train_11842,partly_cloudy primary
train_11843,clear primary
train_11844,cloudy
train_11845,clear primary
train_11846,partly_cloudy primary
train_11847,partly_cloudy primary
train_11848,clear primary
train_11849,cultivation habitation
train_11849,agriculture clear primary road
train_11850,agriculture partly_cloudy primary road
train_11851,partly_cloudy primary
train_11852,clear primary
train_11853,clear primary
train_11854,agriculture clear primary road
train_11855,agriculture clear primary water
train_11856,cultivation selective_logging
train_11856,agriculture clear primary road
train_11857,haze
train_11857,primary
train_11858,agriculture clear primary
train_11859,partly_cloudy primary
train_11860,partly_cloudy primary
train_11861,habitation
train_11861,clear primary water
train_11862,clear primary
train_11863,partly_cloudy primary
train_11864,clear primary
train_11865,clear primary road
train_11866,bare_ground
train_11866,clear primary
train_11867,agriculture clear primary road
train_11868,agriculture clear primary road water
train_11869,agriculture clear primary road
train_11870,bare_ground cultivation
train_11870,agriculture clear primary road
train_11871,cloudy
train_11872,clear primary
train_11873,clear water
train_11874,haze
train_11874,primary water
train_11875,agriculture clear primary
train_11876,clear primary
train_11877,habitation
train_11877,agriculture clear primary road
train_11878,selective_logging
train_11878,clear primary
train_11879,agriculture clear primary
train_11880,agriculture clear road
train_11881,agriculture clear primary road
train_11882,haze
train_11882,agriculture primary
train_11883,blooming
train_11883,clear primary
train_11884,cultivation
train_11884,clear primary
train_11885,clear primary
train_11886,haze
train_11886,primary
train_11887,agriculture partly_cloudy primary
train_11888,haze
train_11888,primary
train_11889,clear primary
train_11890,cultivation habitation
train_11890,agriculture clear primary
train_11891,clear primary
train_11892,habitation
train_11892,agriculture clear primary water
train_11893,agriculture clear primary
train_11894,partly_cloudy primary
train_11895,clear primary water
train_11896,cloudy
train_11897,bare_ground
train_11897,agriculture partly_cloudy primary road
train_11898,clear primary
train_11899,clear primary
train_11900,agriculture clear primary road
train_11901,agriculture clear primary road water
train_11902,clear primary
train_11903,clear primary
train_11904,cloudy
train_11905,clear primary
train_11906,partly_cloudy primary
train_11907,agriculture partly_cloudy primary road water
train_11908,cultivation habitation
train_11908,agriculture partly_cloudy primary road
train_11909,agriculture partly_cloudy primary water
train_11910,clear primary
train_11911,clear primary
train_11912,cultivation
train_11912,agriculture clear primary road
train_11913,clear primary
train_11914,haze
train_11914,primary
train_11915,clear primary
train_11916,agriculture partly_cloudy primary road water
train_11917,cultivation haze
train_11917,primary water
train_11918,agriculture clear primary
train_11919,cultivation
train_11919,agriculture clear primary water
train_11920,clear primary
train_11921,clear primary
train_11922,cultivation
train_11922,agriculture clear primary road water
train_11923,agriculture partly_cloudy primary
train_11924,clear primary
train_11925,agriculture partly_cloudy primary
train_11926,clear primary
train_11927,agriculture clear primary
train_11928,agriculture clear primary road
train_11929,clear primary
train_11930,agriculture clear primary
train_11931,partly_cloudy primary
train_11932,partly_cloudy primary
train_11933,bare_ground habitation
train_11933,agriculture clear primary road
train_11934,clear primary
train_11935,agriculture clear road
train_11936,selective_logging
train_11936,clear primary
train_11937,cloudy
train_11938,bare_ground
train_11938,clear primary
train_11939,clear primary
train_11940,agriculture clear primary
train_11941,habitation
train_11941,agriculture clear primary road
train_11942,cultivation
train_11942,agriculture clear primary
train_11943,clear primary
train_11944,clear primary
train_11945,partly_cloudy primary road
train_11946,agriculture clear primary road
train_11947,haze
train_11947,primary
train_11948,clear primary
train_11949,agriculture clear primary
train_11950,agriculture partly_cloudy primary
train_11951,clear primary road
train_11952,clear primary
train_11953,partly_cloudy primary
train_11954,habitation
train_11954,clear primary water
train_11955,clear primary
train_11956,cultivation
train_11956,agriculture clear primary
train_11957,partly_cloudy primary
train_11958,clear primary
train_11959,cultivation habitation
train_11959,agriculture partly_cloudy primary road
train_11960,clear primary
train_11961,haze
train_11961,primary
train_11962,clear primary
train_11963,habitation
train_11963,agriculture clear primary road
train_11964,partly_cloudy primary
train_11965,cultivation
train_11965,clear primary
train_11966,clear primary
train_11967,cultivation
train_11967,agriculture clear primary
train_11968,agriculture partly_cloudy primary
train_11969,clear primary
train_11970,agriculture clear primary
train_11971,agriculture clear primary
train_11972,clear primary
train_11973,clear primary
train_11974,clear primary
train_11975,agriculture clear primary water
train_11976,habitation
train_11976,agriculture partly_cloudy primary road
train_11977,clear primary
train_11978,cultivation
train_11978,agriculture partly_cloudy primary
train_11979,cloudy
train_11980,clear primary
train_11981,cloudy
train_11982,clear primary
train_11983,haze
train_11983,primary
train_11984,clear primary
train_11985,partly_cloudy primary road water
train_11986,clear primary
train_11987,clear primary
train_11988,clear primary
train_11989,selective_logging
train_11989,clear primary road water
train_11990,clear primary
train_11991,partly_cloudy primary
train_11992,clear primary
train_11993,clear primary
train_11994,clear primary road water
train_11995,clear primary
train_11996,cultivation
train_11996,agriculture clear primary road
train_11997,clear primary
train_11998,haze
train_11998,primary
train_11999,agriculture clear primary
train_12000,clear primary
train_12001,agriculture clear primary
train_12002,cultivation haze
train_12002,agriculture primary
train_12003,haze
train_12003,agriculture primary road water
train_12004,clear water
train_12005,clear primary
train_12006,agriculture partly_cloudy primary
train_12007,agriculture clear primary water
train_12008,agriculture clear primary
train_12009,cloudy
train_12010,habitation
train_12010,agriculture clear primary road
train_12011,partly_cloudy primary
train_12012,agriculture clear primary road
train_12013,clear primary road water
train_12014,haze
train_12014,primary
train_12015,clear primary water
train_12016,cloudy
train_12017,clear primary
train_12018,cultivation
train_12018,agriculture clear primary road
train_12019,agriculture partly_cloudy primary
train_12020,clear primary
train_12021,clear primary water
train_12022,bare_ground
train_12022,clear primary water
train_12023,cultivation
train_12023,agriculture partly_cloudy primary
train_12024,clear primary
train_12025,clear primary water
train_12026,clear primary
train_12027,habitation
train_12027,agriculture clear primary road water
train_12028,agriculture clear primary
train_12029,partly_cloudy primary
train_12030,habitation
train_12030,agriculture clear primary road
train_12031,agriculture clear primary road
train_12032,clear primary
train_12033,clear primary
train_12034,cultivation
train_12034,agriculture clear primary
train_12035,clear primary water
train_12036,habitation
train_12036,agriculture partly_cloudy primary water
train_12037,clear primary
train_12038,cloudy
train_12039,cultivation selective_logging
train_12039,clear primary water
train_12040,habitation
train_12040,agriculture clear primary road
train_12041,partly_cloudy primary
train_12042,clear primary
train_12043,agriculture partly_cloudy primary
train_12044,clear primary
train_12045,agriculture clear primary
train_12046,agriculture clear primary road water
train_12047,clear primary
train_12048,habitation
train_12048,clear primary
train_12049,clear primary
train_12050,partly_cloudy primary
train_12051,partly_cloudy primary
train_12052,cultivation
train_12052,agriculture partly_cloudy primary
train_12053,partly_cloudy primary
train_12054,bare_ground
train_12054,clear road
train_12055,clear primary water
train_12056,habitation
train_12056,agriculture partly_cloudy primary road
train_12057,clear primary
train_12058,cloudy
train_12059,agriculture partly_cloudy primary
train_12060,agriculture clear primary road water
train_12061,agriculture clear primary
train_12062,cultivation
train_12062,clear primary road
train_12063,clear primary
train_12064,clear primary
train_12065,agriculture partly_cloudy water
train_12066,cultivation
train_12066,agriculture clear primary
train_12067,partly_cloudy primary
train_12068,cloudy
train_12069,partly_cloudy primary water
train_12070,partly_cloudy primary
train_12071,partly_cloudy primary water
train_12072,cloudy
train_12073,partly_cloudy primary
train_12074,haze
train_12074,primary
train_12075,cloudy
train_12076,clear primary
train_12077,clear primary
train_12078,cultivation
train_12078,agriculture clear primary
train_12079,clear primary
train_12080,clear primary water
train_12081,agriculture clear primary water
train_12082,bare_ground
train_12082,clear primary
train_12083,cultivation
train_12083,agriculture clear primary
train_12084,agriculture clear primary road
train_12085,agriculture clear primary road
train_12086,clear primary
train_12087,clear primary
train_12088,clear primary road water
train_12089,cloudy
train_12090,partly_cloudy primary
train_12091,agriculture clear primary road
train_12092,haze
train_12092,primary
train_12093,partly_cloudy primary
train_12094,agriculture clear primary
train_12095,cultivation habitation haze
train_12095,primary water
train_12096,agriculture clear primary
train_12097,cloudy
train_12098,haze
train_12098,primary
train_12099,clear primary
train_12100,haze
train_12100,primary
train_12101,clear primary
train_12102,clear primary
train_12103,clear primary
train_12104,clear primary
train_12105,haze
train_12105,primary
train_12106,clear primary
train_12107,agriculture clear primary road water
train_12108,clear primary
train_12109,clear primary
train_12110,agriculture clear primary road
train_12111,clear primary
train_12112,cloudy
train_12113,clear primary
train_12114,haze
train_12114,agriculture primary
train_12115,clear primary
train_12116,clear primary
train_12117,partly_cloudy primary
train_12118,agriculture clear primary road
train_12119,cloudy
train_12120,clear primary
train_12121,cultivation
train_12121,clear primary road
train_12122,clear primary
train_12123,haze
train_12123,primary
train_12124,clear primary
train_12125,clear primary
train_12126,clear primary
train_12127,bare_ground
train_12127,clear primary
train_12128,agriculture partly_cloudy primary water
train_12129,clear primary
train_12130,clear primary water
train_12131,cultivation
train_12131,agriculture clear
train_12132,agriculture clear primary
train_12133,clear primary
train_12134,partly_cloudy primary water
train_12135,agriculture clear road
train_12136,haze
train_12136,agriculture primary
train_12137,clear primary
train_12138,clear primary
train_12139,bare_ground
train_12139,clear primary road water
train_12140,partly_cloudy primary
train_12141,cloudy
train_12142,clear primary
train_12143,clear primary
train_12144,clear primary
train_12145,cultivation
train_12145,agriculture clear primary
train_12146,partly_cloudy primary water
train_12147,agriculture partly_cloudy primary road water
train_12148,cultivation habitation
train_12148,agriculture clear primary road
train_12149,haze
train_12149,agriculture primary
train_12150,clear primary water
train_12151,agriculture partly_cloudy primary
train_12152,clear primary
train_12153,cultivation
train_12153,clear primary road
train_12154,partly_cloudy primary
train_12155,agriculture clear primary
train_12156,agriculture clear primary road
train_12157,clear primary road
train_12158,habitation
train_12158,clear primary water
train_12159,clear primary road water
train_12160,cultivation habitation
train_12160,clear primary road
train_12161,clear primary water
train_12162,partly_cloudy primary water
train_12163,habitation
train_12163,clear primary road water
train_12164,blooming
train_12164,clear primary
train_12165,clear primary
train_12166,clear primary
train_12167,clear primary
train_12168,slash_burn
train_12168,agriculture clear primary road
train_12169,clear primary
train_12170,clear primary
train_12171,cultivation
train_12171,partly_cloudy primary
train_12172,cultivation habitation selective_logging
train_12172,agriculture clear primary road
train_12173,habitation
train_12173,clear primary road
train_12174,bare_ground blooming cultivation
train_12174,clear primary
train_12175,clear primary water
train_12176,clear primary
train_12177,cultivation
train_12177,partly_cloudy primary
train_12178,agriculture clear primary road water
train_12179,partly_cloudy primary
train_12180,agriculture partly_cloudy primary road water
train_12181,cultivation
train_12181,agriculture partly_cloudy primary
train_12182,agriculture clear primary
train_12183,agriculture partly_cloudy primary road water
train_12184,clear primary
train_12185,bare_ground
train_12185,clear primary water
train_12186,clear primary
train_12187,clear primary
train_12188,artisinal_mine
train_12188,clear primary water
train_12189,slash_burn
train_12189,agriculture clear primary
train_12190,haze
train_12190,primary
train_12191,cloudy
train_12192,clear primary
train_12193,cultivation
train_12193,agriculture partly_cloudy primary road
train_12194,agriculture clear primary road
train_12195,clear primary
train_12196,agriculture clear road water
train_12197,clear primary water
train_12198,clear primary
train_12199,partly_cloudy primary
train_12200,clear primary
train_12201,partly_cloudy primary road
train_12202,agriculture clear primary water
train_12203,haze
train_12203,primary water
train_12204,cloudy
train_12205,clear primary
train_12206,agriculture partly_cloudy primary water
train_12207,cultivation
train_12207,agriculture partly_cloudy primary
train_12208,agriculture clear primary
train_12209,cultivation
train_12209,agriculture partly_cloudy primary road
train_12210,agriculture clear primary road
train_12211,cloudy
train_12212,clear primary
train_12213,haze
train_12213,primary
train_12214,partly_cloudy primary
train_12215,agriculture clear primary
train_12216,partly_cloudy primary water
train_12217,habitation
train_12217,agriculture partly_cloudy primary road
train_12218,haze
train_12218,primary
train_12219,cultivation
train_12219,agriculture partly_cloudy primary
train_12220,agriculture clear primary
train_12221,agriculture partly_cloudy primary
train_12222,selective_logging
train_12222,clear primary
train_12223,clear primary water
train_12224,habitation
train_12224,agriculture clear primary road
train_12225,bare_ground selective_logging
train_12225,clear primary water
train_12226,agriculture clear primary road
train_12227,clear water
train_12228,agriculture partly_cloudy primary road
train_12229,clear primary
train_12230,clear primary
train_12231,agriculture clear primary road water
train_12232,clear primary
train_12233,agriculture partly_cloudy primary
train_12234,clear primary
train_12235,cloudy
train_12236,clear primary
train_12237,haze
train_12237,primary road
train_12238,cultivation
train_12238,agriculture clear primary road
train_12239,cloudy
train_12240,clear primary
train_12241,agriculture clear primary road
train_12242,cultivation
train_12242,agriculture clear primary
train_12243,artisinal_mine
train_12243,clear primary water
train_12244,clear primary
train_12245,habitation
train_12245,agriculture clear primary road water
train_12246,cultivation
train_12246,agriculture clear primary
train_12247,clear primary
train_12248,clear primary
train_12249,clear primary
train_12250,clear primary
train_12251,clear primary
train_12252,clear primary
train_12253,partly_cloudy primary
train_12254,cultivation
train_12254,clear primary
train_12255,clear primary
train_12256,haze
train_12256,primary
train_12257,clear primary road water
train_12258,habitation
train_12258,clear primary water
train_12259,clear primary
train_12260,partly_cloudy primary
train_12261,agriculture clear primary water
train_12262,cultivation
train_12262,agriculture clear primary
train_12263,cloudy
train_12264,agriculture partly_cloudy primary
train_12265,cultivation
train_12265,agriculture clear primary road
train_12266,clear primary
train_12267,agriculture clear primary
train_12268,habitation
train_12268,clear road
train_12269,clear primary
train_12270,habitation
train_12270,clear primary road water
train_12271,clear primary
train_12272,agriculture clear primary
train_12273,cultivation habitation
train_12273,agriculture clear primary road
train_12274,partly_cloudy primary
train_12275,clear primary
train_12276,clear primary
train_12277,agriculture clear primary
train_12278,clear primary
train_12279,clear primary
train_12280,agriculture partly_cloudy primary road
train_12281,clear primary
train_12282,habitation
train_12282,agriculture clear primary road
train_12283,bare_ground
train_12283,clear
train_12284,clear primary
