image_name,tags
train_35678,clear primary
train_9261,clear primary
train_19319,clear primary
train_12032,clear primary
train_10879,clear primary
train_21764,clear primary
train_12279,clear primary
train_28285,clear primary
train_6472,clear primary
train_40230,clear primary
train_40101,haze primary
train_7108,clear primary
train_38189,haze primary
train_35346,clear primary
train_40286,haze primary
train_22884,clear primary
train_27374,partly_cloudy primary
train_25184,partly_cloudy primary
train_30198,clear primary
train_34255,clear primary
train_22445,clear primary
train_1784,clear primary
train_21777,clear primary
train_13879,clear primary
train_20509,haze primary
train_30386,cloudy
train_18738,clear primary
train_32670,cloudy
train_6113,clear primary
train_37019,partly_cloudy primary
train_20584,partly_cloudy primary
train_40268,clear primary
train_21437,clear primary
train_37843,partly_cloudy primary
train_33323,clear primary
train_23973,clear primary
train_24848,haze primary
train_20318,partly_cloudy primary
train_19227,clear primary
train_833,clear primary
train_10734,clear primary
train_15827,clear primary
train_20844,clear primary
train_23392,clear primary
train_20149,clear primary
train_25730,clear primary
train_25914,clear primary
train_2699,cloudy
train_6864,clear primary
train_14960,partly_cloudy primary
train_29325,partly_cloudy primary
train_6647,clear primary
train_13811,clear primary
train_15035,clear primary
train_487,clear primary
train_25441,clear primary
train_34034,clear primary
train_28398,clear primary
train_22116,clear primary
train_26711,partly_cloudy primary
train_3725,clear primary
train_9084,partly_cloudy primary
train_4503,clear primary
train_16729,clear primary
train_10177,cloudy
train_4516,clear primary
train_2443,partly_cloudy primary
train_2877,partly_cloudy primary
train_27464,partly_cloudy primary
train_40186,clear primary
train_9551,clear primary
train_5895,partly_cloudy primary
train_24626,clear primary
train_18368,clear primary
train_29681,cloudy
train_32052,clear primary
train_7123,clear primary
train_18694,clear primary
train_28462,clear primary
train_15773,cloudy
train_2630,clear primary
train_17042,partly_cloudy primary
train_13600,partly_cloudy primary
train_18712,clear primary
train_25520,haze primary
train_30717,clear primary
train_5946,partly_cloudy primary
train_33830,haze primary
train_23249,clear primary
train_31769,clear primary
train_24780,clear primary
train_26043,clear primary
train_2789,clear primary
train_18852,clear primary
train_26046,clear primary
train_37837,clear primary
train_2198,haze primary
train_23767,clear primary
train_14991,cloudy
train_23845,clear primary
train_19572,clear primary
train_12371,clear primary
train_4299,partly_cloudy primary
train_15996,clear primary
train_3032,clear primary
train_5180,cloudy
train_33250,partly_cloudy primary
train_22479,clear primary
train_35224,haze primary
train_29968,clear primary
train_12743,clear primary
train_13482,clear primary
train_25708,clear primary
train_16549,clear primary
train_35228,partly_cloudy primary
train_27597,clear primary
train_18073,cloudy
train_30206,clear primary
train_23015,partly_cloudy primary
train_6238,haze primary
train_1345,clear primary
train_31043,clear primary
train_4613,clear primary
train_10710,cloudy
train_40448,clear primary
train_36859,clear primary
train_3726,clear primary
train_36922,clear primary
train_36678,cloudy
train_1299,clear primary
train_27595,clear primary
train_21205,clear primary
train_16555,clear primary
train_23579,clear primary
train_32581,clear primary
train_20607,clear primary
train_28158,clear primary
train_24239,clear primary
train_34491,clear primary
train_528,clear primary
train_32174,clear primary
train_20701,partly_cloudy primary
train_3103,clear primary
train_3654,partly_cloudy primary
train_5282,clear primary
train_18022,haze primary
train_18842,clear primary
train_2222,partly_cloudy primary
train_37888,cloudy
train_5338,clear primary
train_30596,haze primary
train_31083,clear primary
train_24747,clear primary
train_27440,clear primary
train_40168,cloudy
train_15791,clear primary
train_15631,clear primary
train_22885,clear primary
train_20116,clear primary
train_19117,cloudy
train_327,clear primary
train_36861,partly_cloudy primary
train_14472,clear primary
train_14030,clear primary
train_25850,clear primary
train_13954,clear primary
train_21182,clear primary
train_18950,clear primary
train_10432,bare_ground clear
train_31661,partly_cloudy primary
train_707,partly_cloudy primary
train_23548,haze primary
train_3599,partly_cloudy primary
train_5086,clear primary
train_23967,clear primary
train_28563,clear primary
train_36885,clear primary
train_34723,clear primary
train_16083,cloudy
train_36352,partly_cloudy primary
train_27147,clear primary
train_18889,clear primary
train_27934,clear primary
train_7230,clear primary
train_19966,partly_cloudy primary
train_39722,clear primary
train_22714,clear primary
train_9442,cloudy
train_33933,cloudy
train_4923,cloudy
train_33299,cloudy
train_11212,clear primary
train_5559,partly_cloudy primary
train_21664,clear primary
train_28928,clear primary
train_34948,partly_cloudy primary
train_15799,partly_cloudy primary
train_11323,clear primary
train_31551,clear primary
train_38486,clear primary
train_4976,clear primary
train_16630,clear primary
train_28808,cloudy
train_26145,partly_cloudy primary
train_14167,partly_cloudy primary
train_10694,clear primary
train_22932,clear primary
train_31456,clear primary
train_7589,clear primary
train_29956,cloudy
train_13356,clear primary
train_15445,clear primary
train_22671,clear primary
train_34512,partly_cloudy primary
train_3305,haze primary
train_34466,clear primary
train_14202,clear primary
train_26386,partly_cloudy primary
train_27664,clear primary
train_30105,clear primary
train_25902,clear primary
train_13348,clear primary
train_12337,haze primary
train_10288,clear primary
train_8856,cloudy
train_11798,partly_cloudy primary
train_28640,haze primary
train_18909,clear primary
train_19988,partly_cloudy primary
train_4237,clear primary
train_23375,clear primary
train_34355,cloudy
train_12945,haze primary
train_27963,clear primary
train_18578,clear primary
train_14532,clear water
train_19087,partly_cloudy primary
train_18593,clear primary
train_24225,partly_cloudy primary
train_10501,partly_cloudy primary
train_8817,clear primary
train_5777,partly_cloudy primary
train_35738,clear primary
train_33478,partly_cloudy primary
train_16640,clear primary
train_33852,clear primary
train_15361,partly_cloudy primary
train_14229,clear primary
train_36285,clear primary
train_9913,partly_cloudy primary
train_36680,clear primary
train_34167,partly_cloudy primary
train_29082,clear primary
train_38883,partly_cloudy primary
train_36094,clear primary
train_29374,partly_cloudy water
train_29135,haze primary
train_26514,clear primary
train_18040,clear primary
train_12717,clear primary
train_24739,partly_cloudy primary
train_16473,clear primary
train_36574,partly_cloudy primary
train_31777,partly_cloudy primary
train_21602,clear primary
train_9350,clear primary
train_20517,clear primary
train_7413,haze primary
train_3149,partly_cloudy primary
train_33802,clear primary
train_3430,clear primary
train_23408,clear primary
train_36817,clear primary
train_26742,clear primary
train_23682,clear primary
train_9578,partly_cloudy primary
train_20108,cloudy
train_16147,clear primary
train_31396,clear primary
train_31712,clear primary
train_35930,clear primary
train_36493,clear primary
train_19939,partly_cloudy primary
train_2100,cloudy
train_39957,clear primary
train_15083,clear primary
train_5577,clear primary
train_17849,clear primary
train_17209,clear primary
train_32400,clear primary
train_33441,clear primary
train_28029,haze primary
train_30140,clear primary
train_29504,cloudy
train_28269,clear primary
train_33348,clear primary
train_38411,haze primary
train_34401,partly_cloudy primary
train_2981,clear primary
train_1575,clear primary
train_11356,clear primary
train_11354,cloudy
train_29615,haze primary
train_16775,clear primary
train_31406,clear primary
train_6629,clear primary
train_4744,partly_cloudy primary
train_18260,partly_cloudy primary
train_15451,clear primary
train_31779,clear primary
train_25969,agriculture partly_cloudy
train_19548,clear primary
train_4761,clear primary
train_11467,clear primary
train_24829,cloudy
train_37860,partly_cloudy primary
train_37520,clear primary
train_8232,cloudy
train_1852,clear primary
train_24818,clear primary
train_18304,clear primary
train_27564,clear primary
train_37627,clear primary
train_31865,cloudy
train_27373,clear primary
train_3848,clear primary
train_8205,clear primary
train_1381,clear primary
train_16844,cloudy
train_27397,cloudy
train_29817,haze primary
train_2192,clear primary
train_22707,clear primary
train_26643,cloudy
train_39106,clear primary
train_11016,clear primary
train_34291,clear primary
train_28183,clear primary
train_23941,haze primary
train_35167,cloudy
train_21732,clear primary
train_5193,clear primary
train_25504,clear water
train_3809,clear primary
train_11364,clear primary
train_22753,partly_cloudy primary
train_10426,agriculture partly_cloudy
train_14263,bare_ground clear
train_12446,clear primary
train_14580,clear primary
train_39117,clear primary
train_12609,haze primary
train_19552,clear primary
train_8839,cloudy
train_11969,clear primary
train_3930,cloudy
train_36856,clear water
train_34137,clear primary
train_37538,clear primary
train_23693,clear primary
train_36520,cloudy
train_5556,clear primary
train_26213,clear primary
train_4480,haze primary
train_13995,clear primary
train_4870,haze primary
train_23157,clear primary
train_4713,partly_cloudy primary
train_29261,haze primary
train_5152,clear primary
train_25919,haze primary
train_40007,partly_cloudy primary
train_6611,partly_cloudy primary
train_33116,clear primary
train_10159,partly_cloudy primary
train_20696,clear primary
train_1059,partly_cloudy primary
train_22231,clear primary
train_32276,haze primary
train_12334,partly_cloudy primary
train_30045,clear primary
train_19588,clear primary
train_19085,cloudy
train_25550,clear primary
train_23644,bare_ground clear
train_22077,cloudy
train_26735,clear primary
train_10204,clear water
train_34413,cloudy
train_22389,clear primary
train_39233,haze primary
train_28071,partly_cloudy primary
train_36916,clear primary
train_20051,cloudy
train_28161,clear primary
train_24362,clear primary
train_23712,clear water
train_21310,clear primary
train_2459,partly_cloudy primary
train_33312,haze primary
train_446,clear primary
train_33146,clear primary
train_2714,clear primary
train_26596,clear primary
train_34435,partly_cloudy primary
train_12037,clear primary
train_32091,haze primary
train_31296,cloudy
train_23938,clear primary
train_39163,cloudy
train_536,clear primary
train_28129,clear primary
train_14214,clear primary
train_25337,cloudy
train_34375,clear primary
train_32104,partly_cloudy primary
train_19132,clear primary
train_23062,clear primary
train_893,cloudy
train_34521,clear primary
train_29806,clear primary
train_12470,clear primary
train_27291,clear primary
train_14874,clear primary
train_12073,partly_cloudy primary
train_3533,partly_cloudy primary
train_27731,clear primary
train_19642,cloudy
train_18658,cloudy
train_32410,partly_cloudy primary
train_16028,partly_cloudy primary
train_39909,clear primary
train_39178,cloudy
train_35995,clear primary
train_26881,clear primary
train_2211,partly_cloudy primary
train_25860,haze primary
train_31850,clear primary
train_21047,partly_cloudy primary
train_500,partly_cloudy primary
train_7107,partly_cloudy primary
train_37195,clear primary
train_13564,partly_cloudy primary
train_18713,clear primary
train_36964,cloudy
train_30264,clear primary
train_15211,clear primary
train_214,clear primary
train_27661,clear primary
train_3806,clear primary
train_20783,clear primary
train_3153,clear primary
train_3664,clear primary
train_1103,partly_cloudy primary
train_25637,clear primary
train_38585,clear primary
train_8301,clear primary
train_32322,clear primary
train_2518,clear primary
train_21104,clear primary
train_9907,partly_cloudy primary
train_25728,clear water
train_29161,clear primary
train_6765,clear primary
train_18093,clear primary
train_25645,clear primary
train_14989,clear primary
train_18664,clear primary
train_6239,haze primary
train_14942,cloudy
train_21037,clear primary
train_29348,partly_cloudy primary
train_39697,clear primary
train_30704,partly_cloudy primary
train_28688,clear primary
train_24155,haze primary
train_40207,partly_cloudy primary
train_21833,clear water
train_4614,clear primary
train_7536,clear primary
train_37352,clear primary
train_7643,clear primary
train_5443,clear primary
train_8858,clear primary
train_19152,clear primary
train_27897,clear primary
train_3174,clear primary
train_12129,clear primary
train_3050,clear primary
train_26505,clear primary
train_5099,clear primary
train_15998,clear primary
train_37768,clear primary
train_13488,clear primary
train_12612,partly_cloudy primary
train_17741,clear primary
train_26407,haze primary
train_31960,haze primary
train_32577,clear primary
train_10618,clear primary
train_3513,clear primary
train_3483,clear primary
train_32249,clear primary
train_23979,cloudy
train_3669,haze primary
train_16570,clear primary
train_24752,haze primary
train_27856,clear primary
train_13097,clear primary
train_20435,clear primary
train_19478,clear primary
train_12919,partly_cloudy primary
train_19731,clear primary
train_25010,clear primary
train_14598,clear primary
train_37351,clear primary
train_12199,partly_cloudy primary
train_39051,partly_cloudy primary
train_24417,haze primary
train_9844,cloudy
train_26517,clear primary
train_22693,clear primary
train_39019,clear primary
train_22082,clear primary
train_16117,clear primary
train_1270,clear primary
train_22948,clear primary
train_19760,haze primary
train_5815,clear primary
train_18722,clear primary
train_27395,clear primary
train_8188,haze primary
train_12954,clear primary
train_28686,cloudy
train_10979,clear primary
train_12672,partly_cloudy primary
train_31842,clear primary
train_28265,clear primary
train_39916,clear primary
train_2297,clear primary
train_39528,clear primary
train_17299,clear primary
train_8546,cloudy
train_4432,clear primary
train_32907,clear primary
train_1620,partly_cloudy primary
train_35852,agriculture clear
train_8299,clear primary
train_15365,clear primary
train_13938,clear primary
train_23555,clear primary
train_24471,clear primary
train_17997,clear primary
train_2855,haze primary
train_32551,cloudy
train_19749,clear primary
train_27703,clear primary
train_33402,clear primary
train_1932,clear primary
train_32167,clear primary
train_20165,partly_cloudy primary
train_24237,cloudy
train_1640,clear primary
train_30487,cloudy
train_34452,clear primary
train_14360,clear primary
train_39429,clear primary
train_20472,cloudy
train_40366,clear primary
train_10246,cloudy
train_32376,clear primary
train_9199,clear primary
train_24676,clear primary
train_5508,clear primary
train_8551,partly_cloudy primary
train_139,clear primary
train_12900,clear primary
train_34788,clear primary
train_16742,clear primary
train_18383,clear primary
train_19609,clear primary
train_9257,partly_cloudy primary
train_29171,cloudy
train_36816,clear primary
train_1761,clear primary
train_21557,partly_cloudy primary
train_2105,clear primary
train_18011,clear primary
train_16235,clear primary
train_14084,partly_cloudy primary
train_16798,haze primary
train_797,partly_cloudy primary
train_40443,clear primary
train_24715,clear primary
train_23141,clear primary
train_35731,clear primary
train_1169,clear primary
train_86,clear primary
train_25369,clear primary
train_4157,partly_cloudy primary
train_10317,clear primary
train_18432,clear primary
train_11281,clear primary
train_12089,cloudy
train_8477,partly_cloudy primary
train_30317,clear primary
train_6906,clear primary
train_7635,partly_cloudy primary
train_33373,clear primary
train_1410,haze primary
train_21319,clear primary
train_30175,clear primary
train_8932,clear primary
train_36959,clear primary
train_24469,haze primary
train_32709,clear primary
train_15105,clear primary
train_34832,clear primary
train_27796,partly_cloudy primary
train_7780,clear primary
train_36595,clear primary
train_20891,cloudy
train_22928,clear primary
train_18480,clear primary
train_8473,partly_cloudy primary
train_40082,clear primary
train_30758,partly_cloudy primary
train_7417,clear primary
train_6821,clear primary
train_36713,partly_cloudy primary
train_35417,clear primary
train_29982,clear primary
train_24942,clear primary
train_38087,partly_cloudy primary
train_33350,clear primary
train_9334,clear primary
train_33012,haze primary
train_31293,clear primary
train_24970,clear primary
train_23987,clear primary
train_30311,cloudy
train_28753,partly_cloudy primary
train_25097,clear primary
train_29875,clear primary
train_8003,clear primary
train_13339,clear primary
train_6015,clear primary
train_7634,clear primary
train_29735,clear primary
train_32275,partly_cloudy primary
train_22667,partly_cloudy primary
train_18683,clear primary
train_9617,clear primary
train_18355,cloudy
train_4890,clear primary
train_8747,partly_cloudy primary
train_36033,haze primary
train_4556,partly_cloudy primary
train_37858,clear primary
train_13502,cloudy
train_36701,clear primary
train_28566,partly_cloudy primary
train_22308,partly_cloudy primary
train_20599,clear primary
train_22071,clear primary
train_14071,clear primary
train_27189,clear primary
train_5132,partly_cloudy primary
train_14343,clear primary
train_16820,clear primary
train_33118,clear primary
train_1250,partly_cloudy primary
train_30210,partly_cloudy primary
train_39777,clear primary
train_22665,clear primary
train_31628,clear primary
train_19958,clear primary
train_758,cloudy
train_17576,clear primary
train_2666,haze primary
train_22347,clear primary
train_13087,clear primary
train_325,haze primary
train_39458,partly_cloudy primary
train_1069,clear primary
train_28556,partly_cloudy primary
train_3373,partly_cloudy primary
train_1022,haze primary
train_5744,clear primary
train_7928,partly_cloudy primary
train_22544,partly_cloudy primary
train_39306,clear primary
train_23001,clear primary
train_11987,clear primary
train_36838,partly_cloudy primary
train_39436,haze primary
train_33413,clear primary
train_15956,clear primary
train_19953,partly_cloudy primary
train_11204,clear primary
train_3076,clear primary
train_26769,clear primary
train_29705,clear primary
train_14403,cloudy
train_2670,clear primary
train_5714,cloudy
train_1092,cloudy
train_8549,clear primary
train_36765,clear primary
train_30247,clear primary
train_4028,clear primary
train_34834,clear primary
train_176,clear primary
train_24011,clear primary
train_24121,clear primary
train_20671,clear primary
train_13746,partly_cloudy primary
train_6699,clear primary
train_31045,clear primary
train_33644,clear primary
train_15479,clear primary
train_7699,clear primary
train_37077,haze primary
train_18127,clear primary
train_34017,clear primary
train_908,clear primary
train_2664,cloudy
train_19176,clear primary
train_11145,clear primary
train_7716,clear primary
train_15379,clear primary
train_11239,clear primary
train_277,clear primary
train_35515,clear primary
train_17822,partly_cloudy primary
train_2573,clear primary
train_29297,partly_cloudy primary
train_24495,clear primary
train_7717,partly_cloudy primary
train_31279,clear primary
train_39012,clear primary
train_35575,clear primary
train_10343,clear primary
train_23532,clear primary
train_21675,clear primary
train_7801,cloudy
train_13914,clear primary
train_1464,clear primary
train_24496,clear primary
train_19781,clear primary
train_6931,clear primary
train_7160,haze primary
train_27163,clear primary
train_3590,clear primary
train_31078,partly_cloudy primary
train_34753,clear primary
train_37169,clear primary
train_30308,cloudy
train_2848,partly_cloudy primary
train_22111,clear primary
train_9333,clear primary
train_31763,clear primary
train_2641,haze primary
train_13052,cloudy
train_1432,clear primary
train_22476,clear water
train_18569,haze primary
train_32865,clear primary
train_10375,haze primary
train_17060,clear primary
train_15561,clear primary
train_4383,clear primary
train_28409,clear primary
train_32327,cloudy
train_3975,cloudy
train_30307,haze primary
train_11246,bare_ground clear
train_23336,clear primary
train_40320,cloudy
train_20632,clear primary
train_17201,clear primary
train_9943,cloudy
train_24280,cloudy
train_1511,clear primary
train_39236,clear primary
train_2439,haze primary
train_12305,clear primary
train_37782,partly_cloudy primary
train_12557,clear primary
train_6207,clear primary
train_37238,partly_cloudy primary
train_17210,clear primary
train_8033,partly_cloudy primary
train_6925,clear primary
train_31925,clear primary
train_29880,clear primary
train_23439,clear primary
train_5182,clear primary
train_20602,haze primary
train_16377,clear primary
train_13351,clear primary
train_7369,clear primary
train_7346,clear primary
train_18556,clear primary
train_2958,clear primary
train_24938,clear primary
train_24285,cloudy
train_39516,partly_cloudy primary
train_13508,clear primary
train_13844,clear primary
train_20049,clear primary
train_17584,cloudy
train_7333,clear primary
train_16880,haze primary
train_9466,clear primary
train_4086,clear primary
train_19323,clear primary
train_27128,clear water
train_27208,clear primary
train_25436,partly_cloudy primary
train_8537,clear primary
train_11645,clear primary
train_2647,clear primary
train_13972,clear primary
train_34662,partly_cloudy primary
train_15803,clear primary
train_37574,clear primary
train_20697,clear primary
train_31928,clear primary
train_24165,clear primary
train_36234,partly_cloudy primary
train_24698,clear primary
train_8992,partly_cloudy primary
train_21118,clear primary
train_34585,cloudy
train_3911,haze primary
train_20610,partly_cloudy primary
train_28870,haze primary
train_10522,haze primary
train_10526,clear primary
train_15138,haze primary
train_25635,clear primary
train_7458,partly_cloudy primary
train_38129,clear primary
train_16508,clear primary
train_8608,cloudy
train_33745,clear primary
train_22270,bare_ground clear
train_40466,clear primary
train_4385,clear primary
train_2932,clear primary
train_14433,partly_cloudy primary
train_27239,cloudy
train_24075,partly_cloudy primary
train_13130,cloudy
train_35274,haze primary
train_35033,clear primary
train_9242,clear primary
train_40435,partly_cloudy primary
train_601,cloudy
train_13354,clear primary
train_16118,clear primary
train_29567,clear primary
train_8359,clear primary
train_15987,clear primary
train_1131,partly_cloudy primary
train_13952,clear primary
train_5735,clear primary
train_39480,clear primary
train_16531,cloudy
train_10347,clear primary
train_13480,clear primary
train_35008,partly_cloudy primary
train_21569,cloudy
train_10186,clear primary
train_15835,clear primary
train_790,cloudy
train_3265,haze primary
train_18655,partly_cloudy primary
train_38575,clear primary
train_14248,partly_cloudy primary
train_32580,clear primary
train_26302,clear primary
train_1547,clear primary
train_6976,clear primary
train_13803,clear primary
train_29187,cloudy
train_17091,clear primary
train_8452,clear primary
train_9497,clear primary
train_32036,clear primary
train_14637,clear primary
train_22267,partly_cloudy primary
train_3802,clear primary
train_38399,clear primary
train_13819,clear primary
train_1991,haze primary
train_38922,clear primary
train_3435,clear primary
train_24497,clear primary
train_19451,cloudy
train_18896,haze primary
train_15481,clear primary
train_3995,cloudy
train_17882,clear primary
train_34667,partly_cloudy primary
train_18070,clear primary
train_13282,cloudy
train_37007,clear primary
train_5484,clear primary
train_14107,cloudy
train_10039,clear primary
train_22922,clear primary
train_34705,clear primary
train_26776,partly_cloudy primary
train_23892,clear primary
train_38572,clear primary
train_34501,haze primary
train_20821,cloudy
train_36913,clear primary
train_15212,clear primary
train_6296,partly_cloudy primary
train_21272,clear primary
train_31180,haze primary
train_16465,clear primary
train_35927,haze primary
train_27439,partly_cloudy primary
train_4971,clear primary
train_7451,clear primary
train_36371,clear primary
train_35339,partly_cloudy primary
train_27279,clear primary
train_17955,clear primary
train_24550,partly_cloudy primary
train_12278,clear primary
train_21966,partly_cloudy primary
train_35758,clear primary
train_2456,clear primary
train_32361,partly_cloudy primary
train_30623,cloudy
train_37643,clear primary
train_10781,partly_cloudy primary
train_28934,clear primary
train_33692,haze primary
train_1782,cloudy
train_11410,clear primary
train_34437,partly_cloudy primary
train_18604,clear primary
train_16404,partly_cloudy primary
train_4405,haze primary
train_28411,bare_ground haze
train_30750,partly_cloudy primary
train_26990,clear primary
train_6460,partly_cloudy primary
train_2707,clear primary
train_24941,clear primary
train_264,clear primary
train_1695,clear primary
train_7749,clear primary
train_1412,clear primary
train_4678,partly_cloudy primary
train_20089,partly_cloudy primary
train_13439,clear primary
train_22858,partly_cloudy primary
train_16594,clear primary
train_15553,clear primary
train_3587,partly_cloudy primary
train_28339,clear primary
train_17828,clear primary
train_28832,cloudy
train_27040,clear primary
train_17658,haze primary
train_25196,partly_cloudy primary
train_2555,clear primary
train_20669,cloudy
train_13691,clear primary
train_12169,clear primary
train_25543,clear primary
train_10382,haze primary
train_27602,cloudy
train_38075,clear primary
train_9341,clear primary
train_32483,clear primary
train_30081,clear primary
train_31851,clear primary
train_25241,clear primary
train_8447,clear primary
train_18689,clear primary
train_1619,partly_cloudy primary
train_30424,clear primary
train_13372,clear primary
train_14101,haze primary
train_4889,clear primary
train_20258,clear primary
train_31787,clear primary
train_24410,clear primary
train_16604,cloudy
train_18352,clear primary
train_29251,clear water
train_7211,clear primary
train_27573,partly_cloudy primary
train_25923,clear primary
train_15679,clear primary
train_13139,haze primary
train_34850,clear primary
train_15973,partly_cloudy primary
train_11872,clear primary
train_20029,clear primary
train_30083,cloudy
train_27178,haze primary
train_39654,clear primary
train_587,clear primary
train_32234,clear primary
train_19090,clear primary
train_16867,haze primary
train_31461,partly_cloudy primary
train_15314,clear primary
train_10310,clear primary
train_15484,clear primary
train_28389,clear primary
train_17943,clear primary
train_40425,clear primary
train_15217,haze primary
train_19602,clear primary
train_18414,clear primary
train_21969,partly_cloudy primary
train_19808,haze primary
train_22966,clear primary
train_26333,clear primary
train_23511,cloudy
train_9499,cloudy
train_28892,haze primary
train_33998,clear primary
train_6047,clear primary
train_3521,haze primary
train_32726,cloudy
train_11447,clear primary
train_10069,clear primary
train_6000,clear primary
train_21674,clear primary
train_3234,clear primary
train_7597,cloudy
train_15118,clear primary
train_37948,haze primary
train_25399,cloudy
train_5731,partly_cloudy primary
train_23922,clear primary
train_32895,clear primary
train_6441,haze primary
train_551,partly_cloudy primary
train_28484,partly_cloudy primary
train_29041,clear primary
train_22176,clear primary
train_9330,partly_cloudy primary
train_18930,clear primary
train_24373,clear primary
train_32317,clear primary
train_10639,partly_cloudy primary
train_7655,clear primary
train_33403,haze primary
train_39486,haze primary
train_3428,clear primary
train_18637,clear primary
train_36052,clear primary
train_28353,clear primary
train_78,clear primary
train_20515,clear primary
train_22401,clear primary
train_10053,clear primary
train_38146,clear water
train_25425,clear primary
train_18328,clear primary
train_23066,haze primary
train_21115,clear primary
train_3344,haze primary
train_7710,clear primary
train_26436,cloudy
train_6992,clear primary
train_3786,clear primary
train_38824,cloudy
train_15191,clear primary
train_4833,partly_cloudy primary
train_30373,haze primary
train_27918,partly_cloudy primary
train_33978,partly_cloudy primary
train_7937,clear primary
train_32904,partly_cloudy primary
train_16484,clear primary
train_11625,clear primary
train_38071,clear primary
train_11814,clear primary
train_32372,clear primary
train_3824,clear primary
train_6863,clear primary
train_954,partly_cloudy primary
train_33166,partly_cloudy primary
train_29616,partly_cloudy primary
train_40111,clear primary
train_29602,partly_cloudy primary
train_8106,haze primary
train_14528,partly_cloudy primary
train_26389,cloudy
train_15785,clear primary
train_7196,clear primary
train_27240,clear primary
train_34170,clear primary
train_33048,clear primary
train_4130,clear primary
train_26117,clear primary
train_32289,clear primary
train_19678,clear primary
train_9665,clear primary
train_26035,clear water
train_3978,clear primary
train_21565,clear primary
train_12757,clear primary
train_39709,cloudy
train_33121,clear primary
train_40395,clear primary
train_36203,clear primary
train_38151,partly_cloudy primary
train_5499,clear water
train_20418,clear primary
train_3333,haze primary
train_17810,partly_cloudy primary
train_14151,clear primary
train_38651,haze primary
train_37054,clear primary
train_33855,clear primary
train_33720,haze primary
train_36542,clear primary
train_4707,clear primary
train_7824,cloudy
train_24704,clear primary
train_20655,cloudy
train_32318,partly_cloudy primary
train_27842,clear primary
train_24617,clear primary
train_9255,clear primary
train_28656,partly_cloudy primary
train_21916,clear primary
train_13514,clear primary
train_9049,clear primary
train_26167,clear primary
train_11523,clear primary
train_39404,clear primary
train_32921,clear primary
train_9099,clear primary
train_4395,clear primary
train_8098,clear primary
train_31253,clear primary
train_25699,partly_cloudy primary
train_20230,partly_cloudy primary
train_19625,partly_cloudy primary
train_14962,haze primary
train_30417,clear primary
train_32189,cloudy
train_9496,haze primary
train_17332,haze primary
train_36454,clear primary
train_22726,clear primary
train_1659,clear primary
train_38332,clear primary
train_17157,clear primary
train_26885,haze primary
train_14509,cloudy
train_6371,clear water
train_3773,clear primary
train_20570,clear primary
train_21993,clear primary
train_11465,clear primary
train_26290,clear primary
train_12463,clear primary
train_11730,clear primary
train_16121,clear primary
train_33120,haze primary
train_38413,clear primary
train_31909,cloudy
train_1058,partly_cloudy primary
train_4069,partly_cloudy primary
train_36410,clear primary
train_26348,clear primary
train_7684,clear primary
train_3406,cloudy
train_306,partly_cloudy primary
train_37867,clear primary
train_28225,partly_cloudy primary
train_36212,partly_cloudy primary
train_29937,clear primary
train_6739,clear primary
train_15771,partly_cloudy primary
train_19173,clear primary
train_21825,clear primary
train_26281,clear primary
train_26950,clear primary
train_35582,clear primary
train_24835,clear primary
train_17742,clear water
train_8909,clear primary
train_14853,clear water
train_25627,clear primary
train_22302,clear primary
train_24989,cloudy
train_31154,clear primary
train_3151,clear primary
train_37906,clear primary
train_34823,clear primary
train_23850,agriculture clear
train_13293,clear primary
train_24182,partly_cloudy primary
train_8511,partly_cloudy primary
train_35100,clear primary
train_8170,clear primary
train_10181,clear primary
train_24547,clear primary
train_11479,clear primary
train_28612,clear primary
train_25885,partly_cloudy primary
train_18035,partly_cloudy primary
train_20887,clear primary
train_15736,partly_cloudy primary
train_26045,clear primary
train_33151,clear primary
train_9052,clear primary
train_7915,clear primary
train_14688,clear primary
train_22314,cloudy
train_21183,clear primary
train_10923,clear primary
train_21408,clear primary
train_13887,cloudy
train_35799,clear primary
train_32026,clear primary
train_26677,clear primary
train_28842,clear primary
train_9508,clear primary
train_23006,partly_cloudy primary
train_6973,cloudy
train_38551,clear primary
train_2337,cloudy
train_1738,cloudy
train_3167,clear primary
train_40231,clear primary
train_34682,clear primary
train_33628,clear primary
train_33570,partly_cloudy primary
train_22050,clear primary
train_13808,clear primary
train_3090,haze primary
train_29091,partly_cloudy primary
train_39261,clear primary
train_18399,clear primary
train_10754,clear primary
train_21291,partly_cloudy primary
train_8087,clear primary
train_37176,partly_cloudy primary
train_20071,clear primary
train_1974,clear primary
train_24222,partly_cloudy primary
train_29089,clear primary
train_16014,clear primary
train_3831,clear primary
train_16863,clear primary
train_32502,clear primary
train_30325,clear primary
train_34481,cloudy
train_7446,cloudy
train_21589,clear primary
train_10642,cloudy
train_2702,clear primary
train_30118,clear primary
train_34890,clear primary
train_20320,cloudy
train_21983,partly_cloudy primary
train_28756,haze primary
train_12126,clear primary
train_20372,partly_cloudy primary
train_28534,cloudy
train_24388,partly_cloudy primary
train_26564,cloudy
train_17795,clear primary
train_32740,clear primary
train_21532,clear primary
train_9473,clear primary
train_12420,haze primary
train_18923,clear primary
train_5548,cloudy
train_11600,clear primary
train_152,haze primary
train_18635,partly_cloudy primary
train_626,clear primary
train_37929,cloudy
train_19878,partly_cloudy primary
train_7820,cloudy
